_id,comment_user_id,content,created_at,img_name,img_url,like_num,mblog_id,reply_comment_id,root_comment_id
4954319423017002,1526385931,【#全面暂停日本水产品进口# 日本八月对华水产品出口额急挫近66%，日媒料出口进一步下降】日本核污水排海后，内地宣布全面暂停自日本进口水产品。日本通报，日本8月对华水产品出口额按年减少65.7%。日媒预料9月的日本水产品出口将进一步下降。,2023-10-07,,,0,4954222263011302,,
4954609263578013,5991239531,抵制日货！,2023-10-08,,,1,4953990825774635,,
4954581228585650,5830047039,日本究竟是作死呢，作死呢，还是作死呢？,2023-10-08,,,0,4953990825774635,,
4954567269158148,6078539860,[心][心][心],2023-10-08,,,0,4953990825774635,,
4954324126140114,7077526988,[心][心],2023-10-07,,,0,4953990825774635,,
4954292667814070,2974073414,本就是倭寇，何来信用[二哈][doge],2023-10-07,,,0,4953990825774635,,
4954127245771249,7485257930,🇨🇳支持中方外交部发言人！维护海洋生态文明！[拳头][给力],2023-10-07,,,2,4953990825774635,,
4954123029710580,7575330295,[心],2023-10-07,,,0,4953990825774635,,
4953868633375980,6574473924,你放弃期待吧！渣浪歪屁股[doge][doge][doge]，渣浪基层审核员有在相关会上公然讲过“对抗监管”[挖鼻][挖鼻][挖鼻],2023-10-06,,,0,4953826651277196,,
4954519252766644,6072039447,应该是有高智慧生物再次警告日本人，如果再次排核废水的话，估计富士山就会爆发大地震了。一定是,2023-10-08,,,0,4953818673711402,,
4954302084812318,6912688859,老天爷都看不下了，早日把日本版图永远沉下海尔[怒][怒][怒][怒][怒],2023-10-07,,,0,4953818673711402,,
4954092822593822,1732653470,有没有一种可能是海下核试验？只是拿排放核废水做掩护……,2023-10-07,,,3,4953818673711402,,
4953963431724819,6374001148,我也不迷信，告诉你个小秘密。下次和下下次日本核污水排海的时候日本还是会发生地震。你猜这是为什么,2023-10-06,,,3,4953818673711402,,
4953961352401302,1889677332,祸福无门，惟人自召。善恶之报，如影随形。,2023-10-06,,,0,4953818673711402,,
4953817597347048,2093593581,多行不义必自毙！,2023-10-06,,,0,4953796100228452,,
